VAR	AUG	OCT	SCORE	Cartref	Glenrosa	Oakleaf	Tukulu	Westleigh	FineSand	FineSandyLoam	LoamyFineSand	SoilSuitIndex	EffectRootDepth	Elevation	Slope	Roughness	Ruggedness
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	385	12	35	12
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	21	9	12
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	6	18	60
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	9	22	31
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	8	46	4
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	19	30	56
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	8	94	154
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	18	158	112
EU	1	1	2	0	0	0	1	0	0	0	1	7	78	384	18	99	95
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	20	117	84
EU	1	0	1	0	0	0	1	0	0	0	1	7	78	384	17	84	80
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	10	54	41
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	29	49	111
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	10	108	72
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	9	67	103
EU	0	1	1	0	0	0	1	0	0	0	1	7	78	384	9	108	20
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	22	110	61
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	17	28	33
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	374	9	58	36
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	373	9	34	33
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	373	9	10	63
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	372	11	50	44
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	372	23	39	69
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	371	11	43	38
EU	0	0	0	0	0	1	0	0	0	1	0	6	79	371	13	25	39
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	373	14	54	39
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	373	15	37	38
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	373	15	40	20
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	372	22	42	35
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	371	18	67	30
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	371	12	100	72
EU	1	0	1	0	1	0	0	0	0	1	0	6	79	370	12	24	15
EU	1	0	1	0	1	0	0	0	0	1	0	6	79	373	21	39	26
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	373	13	37	27
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	372	56	63	32
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	372	13	28	61
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	371	23	29	67
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	371	10	64	40
EU	0	0	0	0	1	0	0	0	0	1	0	6	79	370	8	48	28
CX	1	1	2	0	0	1	0	0	0	0	1	7	77	364	41	19	41
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	21	95	59
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	11	135	140
CX	1	0	1	0	0	1	0	0	0	0	1	7	77	363	4	20	17
CX	0	1	1	0	0	1	0	0	0	0	1	7	77	363	4	29	68
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	12	26	14
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	34	48	44
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	11	50	20
CX	1	0	1	0	0	1	0	0	0	0	1	7	78	363	9	36	24
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	3	17	21
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	13	42	53
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	4	45	33
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	363	10	30	31
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	9	61	47
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	12	68	67
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	8	19	94
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	9	27	41
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	9	15	8
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	8	14	12
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	6	25	22
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	13	14	40
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	3	20	31
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	13	34	20
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	16	30	54
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	8	55	46
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	14	95	99
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	37	18	76
CX	1	0	1	0	0	1	0	0	0	0	1	7	77	363	7	6	29
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	11	27	21
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	35	56	24
CX	1	0	1	0	0	1	0	0	0	0	1	7	77	363	8	49	34
CX	1	1	2	0	0	1	0	0	0	0	1	7	77	363	15	51	31
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	4	54	44
CX	0	0	0	0	0	1	0	0	0	0	1	7	77	363	13	44	40
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	5	52	22
CX	0	1	1	0	0	1	0	0	0	0	1	7	78	363	10	20	23
CX	1	0	1	0	0	1	0	0	0	0	1	7	78	363	19	50	32
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	9	72	52
CX	0	1	1	0	0	1	0	0	0	0	1	7	78	363	9	81	67
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	16	41	45
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	7	64	59
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	3	64	58
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	7	54	47
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	6	11	8
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	8	53	51
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	8	65	63
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	6	36	24
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	5	51	27
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	13	40	25
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	14	46	69
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	11	51	20
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	14	52	55
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	8	59	25
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	12	53	42
CX	0	0	0	0	0	1	0	0	0	0	1	7	76	363	10	36	33
CX	1	0	1	0	0	1	0	0	0	0	1	7	77	363	5	33	54
CX	1	0	1	0	0	1	0	0	0	0	1	7	77	363	5	34	49
CX	0	1	1	0	0	1	0	0	0	0	1	7	77	363	12	86	81
CX	1	0	1	0	0	1	0	0	0	0	1	7	77	363	7	28	16
CX	1	0	1	0	0	1	0	0	0	0	1	7	77	363	3	34	34
CX	0	1	1	0	0	1	0	0	0	0	1	7	77	363	4	35	37
CX	1	1	2	0	0	1	0	0	0	0	1	7	77	363	9	54	21
CX	1	0	1	0	0	1	0	0	0	0	1	7	78	363	10	60	43
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	363	10	36	97
CX	1	0	1	0	0	1	0	0	0	0	1	7	78	363	12	36	45
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	362	7	17	55
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	362	6	44	39
CX	1	0	1	0	0	1	0	0	0	0	1	7	79	362	9	33	19
CX	1	0	1	0	0	1	0	0	0	0	1	7	79	362	11	19	43
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	8	56	35
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	5	25	63
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	362	7	38	117
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	17	77	42
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	7	12	43
CX	0	1	1	0	0	1	0	0	0	0	1	7	80	362	11	86	102
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	362	12	28	68
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	10	56	51
CX	1	0	1	0	0	1	0	0	0	0	1	7	80	361	13	79	45
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	13	46	23
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	13	59	29
CX	0	0	0	0	0	1	0	0	0	0	1	7	80	361	15	70	74
EU	0	0	0	0	0	1	0	0	0	0	1	7	79	366	8	48	51
EU	1	1	2	0	0	0	1	0	0	0	1	7	79	366	14	96	61
EU	0	0	0	0	0	0	1	0	0	0	1	7	79	365	12	39	47
EU	1	0	1	0	0	1	0	0	0	0	1	7	78	366	7	44	36
EU	0	0	0	0	0	1	0	0	0	0	1	7	79	365	10	60	61
EU	0	0	0	0	0	0	1	0	0	0	1	7	79	365	1	61	39
EU	1	0	1	0	0	1	0	0	0	0	1	7	78	365	4	12	19
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	365	6	35	26
EU	0	1	1	0	0	1	0	0	0	0	1	7	78	365	9	27	21
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	365	5	55	51
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	365	10	49	58
EU	1	1	2	0	0	1	0	0	0	0	1	7	78	364	15	95	69
EU	1	1	2	0	0	1	0	0	0	0	1	7	78	365	5	55	30
EU	1	0	1	0	0	1	0	0	0	0	1	7	78	364	5	66	54
EU	0	1	1	0	0	1	0	0	0	0	1	7	78	364	4	38	52
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	364	8	35	22
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	364	7	61	34
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	363	7	12	13
EG	0	0	0	0	0	1	0	0	0	0	1	6	79	368	5	17	10
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	13	56	55
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	11	24	62
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	7	23	44
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	367	8	29	28
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	366	9	36	65
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	366	1	40	45
EG	1	0	1	0	0	1	0	0	0	0	1	7	79	367	6	35	44
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	5	11	17
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	10	31	29
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	367	1	32	29
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	366	16	35	34
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	366	6	39	69
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	366	6	20	28
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	9	31	45
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	3	74	41
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	367	13	41	36
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	367	9	27	28
EG	1	0	1	0	0	0	1	0	0	0	1	7	79	366	4	66	67
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	366	10	23	21
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	366	3	12	13
CX	0	0	0	0	0	1	0	0	0	0	1	7	78	372	6	106	74
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	372	6	26	19
CX	0	0	0	0	0	1	0	0	0	0	1	7	79	371	6	56	43
CX	0	0	0	0	0	1	0	0	0	0	1	6	78	372	9	42	16
CX	0	0	0	0	0	1	0	0	0	0	1	6	78	372	13	30	25
CX	0	0	0	0	0	1	0	0	0	0	1	6	78	371	23	46	19
CX	0	0	0	0	0	1	0	0	0	0	1	6	78	372	5	52	25
CX	0	0	0	0	0	1	0	0	0	0	1	6	78	371	15	45	33
CX	1	0	1	0	0	0	1	0	0	0	1	6	79	371	10	45	24
CX	0	0	0	0	0	1	0	0	0	0	1	6	79	372	13	98	99
CX	0	1	1	0	0	0	1	0	0	0	1	6	79	371	8	74	53
CX	0	0	0	0	0	0	1	0	0	0	1	6	79	370	8	33	49
CX	0	0	0	0	0	0	1	0	0	0	1	6	79	371	7	26	20
CX	0	0	0	0	0	0	1	0	0	0	1	6	79	371	9	40	30
CX	0	0	0	0	0	0	1	0	0	0	1	6	79	370	10	39	23
CX	0	0	0	0	0	0	1	0	0	0	1	6	79	371	7	86	59
CX	0	0	0	0	0	0	1	0	0	0	1	6	79	370	9	39	24
CX	0	0	0	0	0	0	1	0	0	0	1	5	80	370	7	47	18
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	8	31	25
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	11	38	32
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	12	47	57
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	7	10	35
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	11	50	64
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	5	17	35
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	15	30	19
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	8	25	23
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	11	29	22
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	14	20	18
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	12	49	39
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	13	19	7
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	372	16	31	14
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	372	12	11	38
CA	1	0	1	0	0	1	0	0	0	0	1	7	80	372	15	20	30
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	10	57	36
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	1	18	21
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	7	30	52
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	7	12	18
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	7	20	7
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	9	21	21
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	7	18	9
CA	0	1	1	0	0	1	0	0	0	0	1	7	80	371	4	45	55
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	12	8	13
CA	1	1	2	0	0	1	0	0	0	0	1	7	80	371	5	14	16
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	9	38	29
CA	1	0	1	0	0	1	0	0	0	0	1	7	80	370	6	14	21
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	12	94	64
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	10	91	120
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	12	43	23
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	9	23	17
CA	1	0	1	0	0	1	0	0	0	0	1	7	78	374	12	39	47
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	9	44	53
CA	1	1	2	0	0	1	0	0	0	0	1	7	79	373	10	13	12
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	14	20	16
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	10	43	36
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	9	17	16
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	14	16	25
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	4	35	36
CA	0	1	1	0	0	1	0	0	0	0	1	7	79	372	15	16	16
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	372	15	95	39
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	372	10	61	65
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	11	10	22
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	7	16	21
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	7	18	12
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	9	102	90
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	9	54	41
CA	1	0	1	0	0	1	0	0	0	0	1	7	80	371	28	16	5
CA	0	1	1	0	0	1	0	0	0	0	1	7	80	371	10	20	30
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	7	34	22
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	4	30	14
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	4	52	53
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	11	23	22
CA	0	1	1	0	0	1	0	0	0	0	1	7	80	370	4	8	24
CA	0	1	1	0	0	1	0	0	0	0	1	7	78	374	7	92	68
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	15	67	31
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	14	87	43
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	12	29	25
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	5	26	14
CA	0	0	0	0	0	1	0	0	0	0	1	7	78	374	9	23	70
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	13	18	8
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	15	16	30
CA	0	1	1	0	0	1	0	0	0	0	1	7	79	373	9	47	88
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	10	14	17
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	10	33	19
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	373	9	37	25
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	372	20	90	56
CA	0	1	1	0	0	1	0	0	0	0	1	7	79	372	4	12	18
CA	0	0	0	0	0	1	0	0	0	0	1	7	79	372	9	61	47
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	13	36	37
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	7	43	64
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	13	22	18
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	372	9	6	3
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	20	63	30
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	13	20	44
CA	0	1	1	0	0	1	0	0	0	0	1	7	80	371	6	9	6
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	4	11	6
CA	1	0	1	0	0	1	0	0	0	0	1	7	80	371	6	24	47
CA	0	1	1	0	0	1	0	0	0	0	1	7	80	371	14	75	98
CA	0	0	0	0	0	1	0	0	0	0	1	7	80	371	10	38	50
CA	0	1	1	0	0	1	0	0	0	0	1	7	80	370	6	17	5
EG	0	0	0	0	0	1	0	0	0	0	1	6	77	374	19	17	13
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	374	7	19	44
EG	1	0	1	0	0	1	0	0	0	0	1	7	78	374	9	21	18
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	11	21	17
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	13	75	137
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	5	21	11
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	372	10	27	27
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	372	13	54	36
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	372	12	40	14
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	372	26	133	124
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	371	8	14	29
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	371	19	60	56
EG	1	0	1	0	0	1	0	0	0	0	1	7	78	374	3	46	74
EG	1	0	1	0	0	1	0	0	0	0	1	7	78	374	14	18	22
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	15	46	46
EG	1	0	1	0	0	1	0	0	0	0	1	7	78	373	11	39	29
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	7	23	15
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	8	27	28
EG	1	0	1	0	0	1	0	0	0	0	1	7	79	372	21	84	83
EG	1	0	1	0	0	1	0	0	0	0	1	7	79	372	7	31	8
EG	0	1	1	0	0	1	0	0	0	0	1	7	79	372	7	68	107
EG	1	0	1	0	0	1	0	0	0	0	1	7	79	371	9	24	31
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	371	7	38	29
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	371	6	12	38
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	374	11	32	21
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	374	10	11	8
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	374	11	19	13
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	15	7	17
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	7	59	71
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	373	17	27	53
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	372	8	8	64
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	372	9	43	45
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	372	7	28	23
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	371	9	21	12
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	371	4	28	30
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	371	7	17	27
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	374	8	16	9
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	374	14	13	19
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	374	8	16	22
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	373	9	13	12
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	373	9	11	13
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	373	12	103	91
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	372	10	13	12
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	372	14	62	41
